Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Moldova,MDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,32.8038,32.2214,31.639,30.5428,29.4466,28.3504,27.2542,26.158,27.4422,28.7264,30.0106,31.2948,32.579,33.7258,34.8726,36.0194,37.1662,38.313,38.0496,37.7862,37.5228,37.2594,36.996,39.3184,41.6408,43.9632,46.2856,48.608,51.522,54.436,57.35,60.264,63.178,62.1568,61.1356,60.1144,59.0932,58.072,53.9456,49.8192,45.6928,41.5664,37.44,36.714,35.988,35.262,34.536,33.81,32.9016,31.9932,31.0848,30.1764,29.268,28.5684,
Madagascar,MDG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,155.49,155.49,155.49,156.1908,156.8916,157.5924,158.2932,158.994,159.7824,160.5708,161.3592,162.1476,162.936,162.3528,161.7696,161.1864,160.6032,160.02,156.5396,153.0592,149.5788,146.0984,142.618,144.2336,145.8492,147.4648,149.0804,150.696,150.5888,150.4816,150.3744,150.2672,150.16,151.1518,152.1436,153.1354,154.1272,155.119,153.9898,152.8606,151.7314,150.6022,149.473,146.4332,143.3934,140.3536,137.3138,134.274,131.9876,129.7012,127.4148,125.1284,122.842,120.799,
Maldives,MDV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,167.4714,168.9372,170.403,171.4906,172.5782,173.6658,174.7534,175.841,180.382,184.923,189.464,194.005,198.546,199.3476,200.1492,200.9508,201.7524,202.554,204.0608,205.5676,207.0744,208.5812,210.088,203.237,196.386,189.535,182.684,175.833,162.493,149.153,135.813,122.473,109.133,98.9266,88.7202,78.5138,68.3074,58.101,51.4554,44.8098,38.1642,31.5186,24.873,22.0924,19.3118,16.5312,13.7506,10.97,9.6114,8.2528,6.8942,5.5356,4.177,4.0974,
Middle East & North Africa (all income levels),MEA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,135.0637478,135.2899346,135.4496684,134.5602387,133.6134946,132.6230644,131.6017221,130.5092572,128.2372646,125.9573508,123.7070707,121.5402837,119.4548269,118.3230034,117.2171072,116.0914521,114.9230571,113.7184092,111.011149,108.3079042,105.631869,102.9881307,100.3642144,95.80211214,91.26777467,86.70189364,82.13135073,77.57027578,74.71414545,71.84085582,69.22154109,66.33300853,63.81737865,60.80928264,57.79106949,54.6539849,51.66875588,48.65324462,46.75276229,44.82641571,42.88317742,40.92555662,38.96064886,38.3018753,37.64822636,37.00089735,36.3557409,35.71002981,35.40660002,35.12385797,34.86915472,34.63987594,34.42771329,34.09597253,
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,116.5818,116.7414,116.901,116.901,116.901,116.901,116.901,116.901,116.6998,116.4986,116.2974,116.0962,115.895,113.9952,112.0954,110.1956,108.2958,106.396,104.1364,101.8768,99.6172,97.3576,95.098,93.2182,91.3384,89.4586,87.5788,85.699,84.1024,82.5058,80.90919,79.31259,77.716,78.5034,79.2908,80.0782,80.8656,81.653,80.1602,78.6674,77.17461,75.68181,74.189,73.221,72.253,71.285,70.31699,69.349,68.1572,66.9654,65.7736,64.58179,63.39,62.3642,
Marshall Islands,MHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,96.43754446,96.13244375,95.46917133,93.87461211,92.20059936,90.50407514,88.74091168,87.00773753,84.7369187,82.66400641,80.85802459,79.3813523,78.24365598,77.82632731,77.31575391,76.51828986,75.33868572,73.83942683,72.97421841,72.11156064,71.38122649,70.77388465,70.22508296,69.82790299,69.5570335,69.37630105,69.25381257,69.18632992,67.41469506,65.83759377,64.51243741,63.44725908,62.65475352,62.60105175,62.31568114,61.66437784,60.62841139,59.27342812,57.85522736,56.26775361,54.58535675,52.80838551,50.97368826,49.01940435,47.27900794,45.81057729,44.61766382,43.64182374,42.96456674,42.32219473,41.63630047,40.8871255,40.08741256,40.08758699,
"Macedonia, FYR",MKD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.2452,67.3916,66.538,64.8378,63.1376,61.4374,59.7372,58.037,57.072,56.107,55.142,54.177,53.212,52.3768,51.5416,50.7064,49.8712,49.036,48.5014,47.9668,47.4322,46.8976,46.363,45.6576,44.9522,44.2468,43.5414,42.836,42.2718,41.7076,41.1434,40.5792,40.015,38.7344,37.4538,36.1732,34.8926,33.612,32.2114,30.8108,29.4102,28.0096,26.609,25.757,24.905,24.053,23.201,22.349,21.5304,20.7118,19.8932,19.0746,18.256,17.5636,
Mali,MLI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,192.2394,192.1772,192.115,191.7128,191.3106,190.9084,190.5062,190.104,189.6932,189.2824,188.8716,188.4608,188.05,188.0904,188.1308,188.1712,188.2116,188.252,188.5772,188.9024,189.2276,189.5528,189.878,190.4514,191.0248,191.5982,192.1716,192.745,192.706,192.667,192.628,192.589,192.55,191.8588,191.1676,190.4764,189.7852,189.094,188.2994,187.5048,186.7102,185.9156,185.121,184.2706,183.4202,182.5698,181.7194,180.869,179.811,178.753,177.695,176.637,175.579,174.1228,
Malta,MLT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.3138,35.19341,19.073,17.9746,16.8762,15.7778,14.6794,13.581,13.3768,13.1726,12.9684,12.7642,12.56,12.9178,13.2756,13.6334,13.9912,14.349,14.829,15.309,15.789,16.269,16.749,15.6674,14.5858,13.5042,12.4226,11.341,11.6928,12.0446,12.3964,12.7482,13.1,13.7824,14.4648,15.1472,15.8296,16.512,16.4472,16.3824,16.3176,16.2528,16.188,16.6962,17.2044,17.7126,18.2208,18.729,18.6218,18.5146,18.4074,18.3002,18.193,18.221,
Myanmar,MMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.86919,96.18559,96.502,96.502,96.502,96.502,96.502,96.502,95.3566,94.2112,93.0658,91.92039,90.775,89.117,87.459,85.801,84.14301,82.485,78.4862,74.4874,70.48859,66.48979,62.491,58.8696,55.2482,51.6268,48.0054,44.384,41.4716,38.5592,35.6468,32.7344,29.822,28.6064,27.3908,26.1752,24.9596,23.744,22.8548,21.9656,21.0764,20.1872,19.298,18.6826,18.0672,17.4518,16.8364,16.221,15.3884,14.5558,13.7232,12.8906,12.058,11.3314,
Middle East & North Africa (developing only),MNA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,137.3092869,137.7372748,138.1655844,137.3925214,136.5358694,135.5730226,134.5059652,133.3681216,130.8245256,128.2785553,125.7794493,123.3637423,121.0190653,119.7940646,118.5880224,117.3631108,116.1016277,114.8084607,111.9940331,109.191151,106.4143973,103.6618055,100.9271283,96.39580521,91.92014447,87.45289209,83.01563766,78.61589955,75.92842135,73.19901684,70.71305193,67.9344681,65.17144114,62.20127454,59.21936237,56.24513161,53.26056601,50.24813652,48.38966475,46.51201891,44.62967897,42.74724016,40.87092629,40.31684378,39.77368219,39.23617286,38.6974027,38.15295217,37.88937064,37.64025805,37.40625944,37.18438128,36.96604701,36.59492731,
Montenegro,MNE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.3446,45.9828,44.621,43.3168,42.0126,40.7084,39.4042,38.1,37.6862,37.2724,36.8586,36.4448,36.031,35.3186,34.6062,33.8938,33.1814,32.469,31.921,31.373,30.825,30.277,29.729,29.1674,28.6058,28.0442,27.4826,26.921,26.4908,26.0606,25.6304,25.2002,24.77,24.4918,24.2136,23.9354,23.6572,23.379,22.8778,22.3766,21.8754,21.3742,20.873,20.4138,19.9546,19.4954,19.0362,18.577,17.9016,17.2262,16.5508,15.8754,15.2,14.589,
Mongolia,MNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,77.5282,80.1786,82.829,82.829,82.829,82.829,82.829,82.829,82.829,82.829,82.829,82.829,82.829,78.071,73.313,68.55499,63.79699,59.039,54.9592,50.8794,46.7996,42.7198,38.64,37.6876,36.7352,35.7828,34.8304,33.878,34.7872,35.6964,36.6056,37.5148,38.424,37.0256,35.6272,34.2288,32.8304,31.432,29.4556,27.4792,25.5028,23.5264,21.55,21.0464,20.5428,20.0392,19.5356,19.032,18.9668,18.9016,18.8364,18.7712,18.706,18.2226,
Northern Mariana Islands,MNP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,127.908,127.908,127.908,127.908,127.908,127.908,127.908,127.908,127.811,127.714,127.617,127.52,127.423,127.2294,127.0358,126.8422,126.6486,126.455,125.9104,125.3658,124.8212,124.2766,123.732,122.8646,121.9972,121.1298,120.2624,119.395,118.1822,116.9694,115.7566,114.5438,113.331,114.0746,114.8182,115.5618,116.3054,117.049,130.2776,143.5062,156.7348,169.9634,183.192,179.0602,174.9284,170.7966,166.6648,162.533,157.5774,152.6218,147.6662,142.7106,137.755,133.148,
Mauritania,MRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.8058,145.8694,142.933,140.1988,137.4646,134.7304,131.9962,129.262,127.3522,125.4424,123.5326,121.6228,119.713,118.6064,117.4998,116.3932,115.2866,114.18,113.5882,112.9964,112.4046,111.8128,111.221,111.0514,110.8818,110.7122,110.5426,110.373,109.8522,109.3314,108.8106,108.2898,107.769,106.4722,105.1754,103.8786,102.5818,101.285,99.4704,97.6558,95.8412,94.0266,92.212,90.2702,88.3284,86.3866,84.44479,82.503,80.663,78.82301,76.98301,75.14301,73.303,71.6166,
Mauritius,MUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,127.2472,118.1206,108.994,101.7958,94.5976,87.39941,80.20121,73.003,69.5824,66.1618,62.7412,59.32059,55.9,59.3198,62.7396,66.1594,69.5792,72.999,66.679,60.359,54.039,47.719,41.399,42.0668,42.7346,43.4024,44.0702,44.738,44.3046,43.8712,43.4378,43.0044,42.571,41.3146,40.0582,38.8018,37.5454,36.289,36.3276,36.3662,36.4048,36.4434,36.482,35.8154,35.1488,34.4822,33.8156,33.149,32.6988,32.2486,31.7984,31.3482,30.898,30.7342,
Malawi,MWI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,137.2662,137.8996,138.533,139.3246,140.1162,140.9078,141.6994,142.491,144.7518,147.0126,149.2734,151.5342,153.795,156.0564,158.3178,160.5792,162.8406,165.102,172.4826,179.8632,187.2438,194.6244,202.005,191.203,180.401,169.599,158.797,147.995,150.7302,153.4654,156.2006,158.9358,161.671,162.7374,163.8038,164.8702,165.9366,167.003,165.0824,163.1618,161.2412,159.3206,157.4,157.3596,157.3192,157.2788,157.2384,157.198,154.7214,152.2448,149.7682,147.2916,144.815,143.3126,
Malaysia,MYS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,75.42461,74.93081,74.437,72.4122,70.3874,68.36259,66.33779,64.313,61.1334,57.9538,54.7742,51.5946,48.415,46.4518,44.4886,42.5254,40.5622,38.599,36.5098,34.4206,32.3314,30.2422,28.153,26.4068,24.6606,22.9144,21.1682,19.422,19.338,19.254,19.17,19.086,19.002,18.2014,17.4008,16.6002,15.7996,14.999,14.601,14.203,13.805,13.407,13.009,12.9748,12.9406,12.9064,12.8722,12.838,11.4056,9.9732,8.5408,7.1084,5.676,5.5534,
North America,NAC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,82.2464992,80.13080839,78.01188231,75.53895947,73.0637568,70.58755022,68.1088371,65.63055294,64.23550478,62.8448372,61.45729368,60.07060331,58.67861331,57.03037167,55.3777815,53.72245987,52.07497072,50.42938509,50.10187987,49.78178517,49.4625286,49.15931368,48.87081747,49.18645261,49.50244836,49.81126422,50.10539959,50.3775215,51.5448493,52.69522783,53.86020041,55.03852256,56.22492617,54.64415871,53.06639305,51.4926262,49.91233248,48.3350788,46.78800052,45.24074722,43.68991844,42.13232837,40.57567832,39.92042347,39.2639334,38.60441252,37.94592356,37.28028647,35.71629614,34.15450222,32.59874421,31.04876358,29.49872057,28.15357338,
Namibia,NAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,129.7296,130.1508,130.572,130.9932,131.4144,131.8356,132.2568,132.678,133.9416,135.2052,136.4688,137.7324,138.996,138.996,138.996,138.996,138.996,138.996,137.3112,135.6264,133.9416,132.2568,130.572,127.8216,125.0712,122.3208,119.5704,116.82,114.1454,111.4708,108.7962,106.1216,103.447,100.8356,98.22421,95.61281,93.00141,90.39,88.656,86.922,85.188,83.45399,81.72,80.2588,78.7976,77.3364,75.87521,74.414,70.5136,66.6132,62.71281,58.81241,54.912,51.713,
New Caledonia,NCL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,45.316,45.316,45.316,52.9246,60.5332,68.1418,75.7504,83.359,82.102,80.84499,79.58799,78.33099,77.074,79.1728,81.2716,83.3704,85.4692,87.568,83.1548,78.7416,74.3284,69.9152,65.502,61.202,56.902,52.602,48.302,44.002,42.2776,40.5532,38.8288,37.1044,35.38,31.5656,27.7512,23.9368,20.1224,16.308,16.8468,17.3856,17.9244,18.4632,19.002,19.4924,19.9828,20.4732,20.9636,21.454,21.4088,21.3636,21.3184,21.2732,21.228,20.712,
Niger,NER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,192.2862,193.8936,195.501,197.3096,199.1182,200.9268,202.7354,204.544,206.3938,208.2436,210.0934,211.9432,213.793,215.0154,216.2378,217.4602,218.6826,219.905,220.9934,222.0818,223.1702,224.2586,225.347,225.2748,225.2026,225.1304,225.0582,224.986,224.7862,224.5864,224.3866,224.1868,223.987,223.6348,223.2826,222.9304,222.5782,222.226,221.0094,219.7928,218.5762,217.3596,216.143,214.8308,213.5186,212.2064,210.8942,209.582,208.6234,207.6648,206.7062,205.7476,204.789,205.4954,
Nigeria,NGA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,163.956,163.956,163.956,163.5722,163.1884,162.8046,162.4208,162.037,163.2712,164.5054,165.7396,166.9738,168.208,168.9736,169.7392,170.5048,171.2704,172.036,170.7762,169.5164,168.2566,166.9968,165.737,163.5624,161.3878,159.2132,157.0386,154.864,152.5778,150.2916,148.0054,145.7192,143.433,142.0736,140.7142,139.3548,137.9954,136.636,135.312,133.988,132.664,131.34,130.016,128.801,127.586,126.371,125.156,123.941,123.0716,122.2022,121.3328,120.4634,119.594,117.617,
Nicaragua,NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,166.3764,164.5342,162.692,162.1934,161.6948,161.1962,160.6976,160.199,159.7406,159.2822,158.8238,158.3654,157.907,156.1248,154.3426,152.5604,150.7782,148.996,149.9932,150.9904,151.9876,152.9848,153.982,155.2024,156.4228,157.6432,158.8636,160.084,159.3872,158.6904,157.9936,157.2968,156.6,151.8002,147.0004,142.2006,137.4008,132.601,129.9564,127.3118,124.6672,122.0226,119.378,118.0428,116.7076,115.3724,114.0372,112.702,110.3208,107.9396,105.5584,103.1772,100.796,98.9072,
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.9102,18.8006,19.691,20.0906,20.4902,20.8898,21.2894,21.689,21.061,20.433,19.805,19.177,18.549,16.881,15.213,13.545,11.877,10.209,9.759,9.309,8.859,8.409,7.959,7.747,7.535,7.323,7.111001,6.899,6.9326,6.9662,6.9998,7.0334,7.067,6.888,6.709,6.53,6.351,6.172,6.3532,6.5344,6.7156,6.8968,7.078,6.7212,6.3644,6.0076,5.6508,5.294,5.4682,5.6424,5.8166,5.9908,6.165,6.098,
High income: nonOECD,NOC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.70730593,38.92958815,38.48883109,37.24576296,36.09769617,35.17635816,34.4829292,33.8997671,34.73647304,35.62135704,36.52520591,37.45083951,38.40370789,39.69040258,40.9934568,42.30278982,43.63081119,44.96980309,45.9142261,46.84506432,47.84561769,48.88181929,49.97905789,50.49166395,50.84524994,50.99233827,50.91374879,50.65979768,50.48116112,50.31256164,50.19276552,50.15247677,50.50098327,47.47298477,44.42756537,41.19964798,38.11290699,34.99295981,33.32834428,31.66532456,30.01362824,28.35179807,26.69176922,26.58974039,26.45242137,26.28533187,26.07554448,25.81643577,25.08960275,24.39279167,23.73734372,23.11754792,22.5105017,22.27616366,
Norway,NOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.9588,28.1884,28.418,28.8934,29.3688,29.8442,30.3196,30.795,31.0122,31.2294,31.4466,31.6638,31.881,30.3802,28.8794,27.3786,25.8778,24.377,22.877,21.377,19.877,18.377,16.877,17.067,17.257,17.447,17.637,17.827,17.4112,16.9954,16.5796,16.1638,15.748,15.162,14.576,13.99,13.404,12.818,12.2498,11.6816,11.1134,10.5452,9.977,9.7642,9.5514,9.3386,9.1258,8.913,8.6972,8.4814,8.265599,8.049799,7.834,7.4098,
Nepal,NPL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,93.378,93.378,93.378,93.9246,94.4712,95.0178,95.5644,96.111,97.4356,98.7602,100.0848,101.4094,102.734,104.8108,106.8876,108.9644,111.0412,113.118,116.017,118.916,121.815,124.714,127.613,128.8988,130.1846,131.4704,132.7562,134.042,134.3794,134.7168,135.0542,135.3916,135.729,134.4516,133.1742,131.8968,130.6194,129.342,126.2642,123.1864,120.1086,117.0308,113.953,110.1158,106.2786,102.4414,98.60421,94.767,90.5504,86.3338,82.1172,77.9006,73.684,71.6226,
New Zealand,NZL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,60.989,60.844,60.699,61.9618,63.2246,64.4874,65.7502,67.013,66.6118,66.2106,65.8094,65.4082,65.007,60.7994,56.5918,52.3842,48.1766,43.969,41.7428,39.5166,37.2904,35.0642,32.838,32.6432,32.4484,32.2536,32.0588,31.864,32.1708,32.4776,32.7844,33.0912,33.398,32.6908,31.9836,31.2764,30.5692,29.862,29.2338,28.6056,27.9774,27.3492,26.721,27.397,28.073,28.749,29.425,30.101,29.1426,28.1842,27.2258,26.2674,25.309,23.6812,
High income: OECD,OEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,41.88132042,41.77721544,41.66027352,41.26994072,40.90454367,40.59929085,40.38606178,40.2320114,40.0638032,39.77242713,39.47132161,39.09867826,38.64750482,37.7524651,36.75497067,35.71539361,34.64380477,33.4989356,32.73397653,31.9289253,31.08005796,30.20491129,29.309768,28.73287009,28.14721603,27.56707861,26.99325124,26.43562024,26.40799036,26.44522704,26.58680353,26.8590947,27.24756597,26.80978629,26.36008836,25.8664658,25.32326464,24.74488586,24.36439271,23.96403038,23.55248756,23.12193878,22.67656662,22.5546256,22.41317579,22.23597978,22.01950639,21.76508619,20.9450365,20.10839827,19.2590995,18.38906192,17.52533004,16.83943964,
OECD members,OED,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.10147989,49.8965154,49.62723365,49.11969567,48.72540708,48.52835211,48.57264342,48.7904377,49.04957269,49.15202877,49.16933393,49.01789259,48.72169605,47.81817346,46.78536396,45.71263298,44.61765595,43.44606401,42.55422665,41.65096467,40.74522046,39.85209157,38.9769044,38.39832065,37.8274196,37.26114181,36.69444478,36.1323313,36.07328594,36.02008626,35.99718359,36.0231469,36.09505544,35.80431736,35.48176759,35.10674825,34.67685959,34.2043426,33.61417576,33.0100707,32.4071764,31.79851674,31.18947428,30.94813742,30.68741142,30.38960324,30.04755617,29.66643986,28.75507527,27.84192454,26.93350196,26.02318707,25.13630059,24.4214228,
Oman,OMN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,134.903,134.903,134.903,135.1154,135.3278,135.5402,135.7526,135.965,136.2338,136.5026,136.7714,137.0402,137.309,137.8534,138.3978,138.9422,139.4866,140.031,135.474,130.917,126.36,121.803,117.246,112.5818,107.9176,103.2534,98.5892,93.925,89.7214,85.5178,81.3142,77.1106,72.907,67.017,61.127,55.237,49.347,43.457,38.9866,34.5162,30.0458,25.5754,21.105,19.596,18.087,16.578,15.069,13.56,12.971,12.382,11.793,11.204,10.615,10.3466,
Other small states,OSS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,113.9747812,113.3322912,112.6226902,111.69569,110.7873605,109.8978316,108.9889486,108.0479235,108.6953738,109.5372426,110.5279368,111.6112467,112.6954519,112.6476841,112.5798831,112.4182711,112.0967453,111.6429665,110.6201932,109.7627093,109.1626761,108.8222595,108.6514175,108.4402193,108.1387827,107.7214713,107.1950445,106.6168741,105.2363708,103.8452588,102.422765,100.8968869,99.23434324,97.64258555,95.9946444,94.37419173,92.79499573,91.26289918,89.92737456,88.53965728,87.08815567,85.5657398,83.98409604,82.67944518,81.37129468,80.09106664,78.83545608,77.60466221,75.93102307,74.26777298,72.61288373,70.94153237,69.30421661,67.44101459,
Pakistan,PAK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,137.409,136.177,134.945,132.8198,130.6946,128.5694,126.4442,124.319,122.7294,121.1398,119.5502,117.9606,116.371,115.196,114.021,112.846,111.671,110.496,108.9736,107.4512,105.9288,104.4064,102.884,101.074,99.264,97.454,95.644,93.834,90.2536,86.6732,83.0928,79.51241,75.932,72.5046,69.0772,65.6498,62.2224,58.795,55.1412,51.4874,47.8336,44.1798,40.526,38.605,36.684,34.763,32.842,30.921,30.1892,29.4574,28.7256,27.9938,27.262,26.7102,
Panama,PAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,143.5474,142.6432,141.739,140.982,140.225,139.468,138.711,137.954,136.9948,136.0356,135.0764,134.1172,133.158,131.0418,128.9256,126.8094,124.6932,122.577,120.289,118.001,115.713,113.425,111.137,109.4264,107.7158,106.0052,104.2946,102.584,100.805,99.026,97.247,95.468,93.689,94.1292,94.5694,95.00961,95.44981,95.89,94.933,93.976,93.019,92.062,91.105,89.801,88.497,87.193,85.889,84.585,83.3742,82.1634,80.9526,79.7418,78.531,77.4868,
Peru,PER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,129.904,129.904,129.904,124.383,118.862,113.341,107.82,102.299,99.1,95.901,92.702,89.50301,86.304,87.5436,88.7832,90.0228,91.26241,92.502,88.822,85.142,81.462,77.782,74.102,73.6808,73.2596,72.83839,72.41719,71.996,71.5966,71.1972,70.79781,70.39841,69.999,70.0994,70.19981,70.30021,70.40061,70.501,68.7008,66.9006,65.1004,63.30019,61.5,60.1396,58.7792,57.4188,56.0584,54.698,53.908,53.118,52.328,51.538,50.748,50.0748,
Philippines,PHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.2776,65.73879,65.2,64.3752,63.5504,62.7256,61.9008,61.076,60.0256,58.9752,57.9248,56.8744,55.824,55.4964,55.1688,54.8412,54.5136,54.186,53.6642,53.1424,52.6206,52.0988,51.577,51.2756,50.9742,50.6728,50.3714,50.07,50.2532,50.4364,50.6196,50.8028,50.986,50.6012,50.2164,49.8316,49.4468,49.062,50.024,50.986,51.948,52.91,53.872,53.9148,53.9576,54.0004,54.0432,54.086,52.6258,51.1656,49.7054,48.2452,46.785,46.4838,
Palau,PLW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,69.90219,69.94459,69.987,72.9862,75.9854,78.9846,81.9838,84.983,96.067,107.151,118.235,129.319,140.403,133.7538,127.1046,120.4554,113.8062,107.157,104.8254,102.4938,100.1622,97.83061,95.499,92.3262,89.1534,85.98061,82.80781,79.635,77.4182,75.2014,72.9846,70.76781,68.551,69.9704,71.3898,72.8092,74.22861,75.648,74.7116,73.7752,72.8388,71.9024,70.966,70.1502,69.3344,68.51859,67.70279,66.887,65.931,64.975,64.019,63.063,62.107,61.2678,
Poland,POL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.9052,38.1476,36.39,37.5092,38.6284,39.7476,40.86681,41.986,39.3848,36.7836,34.1824,31.5812,28.98,29.8592,30.7384,31.6176,32.4968,33.376,33.5304,33.6848,33.8392,33.9936,34.148,33.8054,33.4628,33.1202,32.7776,32.435,32.101,31.767,31.433,31.099,30.765,28.6884,26.6118,24.5352,22.4586,20.382,19.2916,18.2012,17.1108,16.0204,14.93,14.9402,14.9504,14.9606,14.9708,14.981,14.416,13.851,13.286,12.721,12.156,11.5008,
Puerto Rico,PRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,106.9978,104.8814,102.765,99.6466,96.5282,93.4098,90.2914,87.173,85.6988,84.2246,82.7504,81.27621,79.802,79.6718,79.5416,79.41139,79.28119,79.151,77.2406,75.3302,73.4198,71.5094,69.599,68.9518,68.3046,67.65739,67.01019,66.363,67.727,69.091,70.45499,71.81899,73.183,73.0264,72.8698,72.7132,72.55659,72.4,70.791,69.182,67.573,65.964,64.355,61.4868,58.6186,55.7504,52.88221,50.014,49.4708,48.9276,48.3844,47.84119,47.298,46.9374,
"Korea, Dem. Rep.",PRK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.745999,7.110999,6.476,6.3428,6.2096,6.0764,5.9432,5.81,5.4738,5.1376,4.8014,4.465199,4.129,4.1932,4.2574,4.3216,4.3858,4.45,4.5918,4.7336,4.8754,5.0172,5.159,4.761,4.363,3.965,3.567,3.169,2.8862,2.6034,2.3206,2.0378,1.755,1.6532,1.5514,1.4496,1.3478,1.246,1.1896,1.1332,1.0768,1.0204,0.964,0.8994,0.8348,0.7702,0.7056,0.641,0.6404,0.6398,0.6392,0.6386001,0.638,0.6344,
Portugal,PRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,26.9002,26.9516,27.003,27.5678,28.1326,28.6974,29.2622,29.827,30.2476,30.6682,31.0888,31.5094,31.93,34.7588,37.5876,40.4164,43.2452,46.074,44.4372,42.8004,41.1636,39.5268,37.89,35.9072,33.9244,31.9416,29.9588,27.976,26.8236,25.6712,24.5188,23.3664,22.214,21.9146,21.6152,21.3158,21.0164,20.717,20.6134,20.5098,20.4062,20.3026,20.199,19.5152,18.8314,18.1476,17.4638,16.78,15.9386,15.0972,14.2558,13.4144,12.573,11.8556,
